GeneID	GSM8179760	GSM8179762	GSM8179763	GSM8179764	GSM8179766	GSM8179767	GSM8179768	GSM8179769	GSM8179770	GSM8179772	GSM8179774	GSM8179775	GSM8179778
8187	36	52	18	23	37	20	55	13	13	35	21	75	81
220992	51	70	30	32	30	25	73	37	27	32	29	109	87
414201	0	0	0	0	0	0	0	0	0	0	0	0	0
7580	89	214	73	88	133	115	298	100	62	134	155	306	389
414197	14	28	10	9	17	17	42	11	7	18	11	55	42
414208	6	8	6	6	11	6	30	9	2	8	10	31	29
105378274	1	2	1	1	0	0	0	0	0	0	0	1	0
102724264	0	0	0	0	0	0	0	0	0	0	0	0	0
105378275	0	0	0	0	1	1	0	0	0	0	0	0	1
10151	60	72	30	36	60	17	40	42	39	63	46	76	39
107984189	0	0	0	0	0	0	0	0	0	0	0	0	0
414260	0	0	0	0	0	0	0	0	0	0	0	0	0
100506835	1	0	0	0	0	0	0	0	0	0	0	0	0
105378277	0	0	0	0	0	0	0	0	0	0	0	0	0
283033	0	0	0	0	0	0	0	0	0	0	0	0	0
6387	1	2	0	0	0	0	0	0	0	0	1	0	0
100130539	0	0	0	0	0	0	0	0	0	0	0	0	0
107984179	0	0	0	0	0	0	0	0	0	0	0	0	0
220980	0	0	0	0	0	0	0	0	0	0	0	0	1
643236	0	2	0	1	0	0	0	0	1	0	1	2	0
83937	369	600	291	596	622	380	681	416	490	667	740	1812	426
105378281	27	32	34	50	44	36	85	22	38	53	65	214	54
11067	7	6	4	14	6	0	3	5	7	13	4	37	8
220979	46	83	34	52	77	33	60	39	40	58	60	163	43
7570	284	419	180	191	247	143	342	218	182	212	233	540	400
100133308	1	1	0	0	3	1	0	2	1	2	2	1	1
338579	0	0	0	0	0	0	0	0	0	0	0	0	0
100422988	0	0	0	0	0	0	0	0	0	0	0	0	0
105378283	0	0	0	0	0	0	0	0	0	0	0	0	0
79290	2	3	1	4	1	0	6	2	5	2	3	11	6
240	2255	5374	2025	3127	3808	1014	3211	2988	3805	3832	3688	4292	2031
102724323	12	11	10	11	21	7	39	15	11	24	16	41	29
220972	2114	2054	1906	1322	1574	1118	1038	1508	1430	1965	2396	1783	790
105378286	17	20	18	11	11	6	13	10	20	16	33	28	19
93550	134	159	78	79	114	35	112	88	78	103	88	199	162
653234	28	45	26	20	36	17	79	33	23	47	30	80	42
253725	1061	1148	526	927	851	342	874	527	748	821	935	1740	722
643479	0	0	0	0	0	0	0	0	0	0	0	0	0
119016	63	95	55	41	75	34	163	42	40	99	59	184	116
114004351	79	111	62	53	86	39	159	55	52	106	72	222	122
728407	27	32	19	24	18	8	21	18	20	23	21	57	36
100287932	229	300	128	152	242	131	220	183	191	205	213	354	204
109616974	0	1	0	0	0	0	0	0	0	0	0	0	0
8031	14345	15755	6261	8188	12263	3420	5381	6677	9219	11262	10196	10344	4054
105378287	0	0	0	0	0	0	0	0	0	0	0	1	0
4477	0	0	0	0	0	0	0	0	0	0	0	0	0
653268	92	165	97	55	168	55	269	87	72	197	101	277	139
100996567	10	40	28	17	14	20	66	10	7	24	18	54	72
105378577	4	0	0	0	1	0	1	0	0	0	1	0	1
195977	7	6	1	1	7	1	6	1	3	3	2	7	1
107984026	73	132	64	46	110	40	178	57	52	108	72	229	123
100132929	0	0	0	0	0	0	0	0	0	0	0	0	0
728113	1	1	0	6	3	0	1	1	4	1	2	6	3
643650	0	0	0	0	0	0	0	0	0	0	0	0	0
728643	53	99	29	34	63	30	61	45	39	51	54	104	97
107987152	2	1	0	0	1	0	1	1	1	0	0	1	2
5540	0	0	0	0	0	1	0	0	0	0	0	0	0
9721	0	0	0	0	0	0	0	0	0	0	0	0	0
83849	12	8	7	8	11	5	12	5	12	9	7	32	10
101927699	2	2	1	3	4	4	1	2	3	1	1	5	3
105378289	1	2	0	0	0	1	2	1	0	1	1	2	2
414241	84	76	40	41	55	28	73	51	63	57	50	142	77
102724350	0	0	0	1	0	0	1	0	0	1	1	1	2
101927584	0	0	0	0	0	0	0	0	0	0	0	0	0
102724643	0	1	0	0	1	0	2	1	1	1	1	1	1
414212	4	7	2	4	4	3	5	2	2	6	4	7	3
399761	28	27	13	13	14	8	19	17	9	16	8	42	25
728798	0	0	1	0	0	0	0	0	0	0	1	0	0
26095	6	3	3	5	4	1	5	3	0	1	2	6	1
105378291	0	1	0	1	0	0	1	2	0	1	0	1	1
101929216	23	26	10	16	22	11	23	12	17	27	14	46	22
2662	5	4	1	2	4	1	0	4	0	1	1	5	2
2658	0	0	0	0	0	0	0	0	0	0	0	0	0
5949	0	0	0	0	0	0	0	0	0	0	0	0	2
118738	3	0	0	0	0	0	3	0	0	0	0	1	0
107001062	0	0	0	0	0	0	0	0	0	0	0	0	0
105378292	0	0	0	0	0	0	0	0	0	0	0	0	0
653145	1	1	0	6	7	0	1	2	7	2	2	11	4
100133093	0	0	0	0	0	0	0	0	0	0	0	1	0
113939912	46	68	38	24	45	23	74	27	26	42	39	134	72
642517	38	60	32	20	43	21	71	23	22	39	37	122	61
107987147	31	19	11	11	6	11	22	12	10	10	9	58	42
642826	16	9	12	7	6	4	10	7	8	4	8	30	24
1517	0	0	0	0	0	0	0	0	0	0	0	0	0
112267862	0	1	0	0	1	0	2	0	1	1	1	1	1
439965	105	90	47	59	66	36	75	67	71	68	67	146	96
102724603	0	0	1	0	0	0	0	0	0	1	1	2	2
102724593	1	1	0	1	1	2	0	1	1	0	0	2	0
102724488	22	20	11	9	12	8	21	8	16	19	11	50	17
100996758	0	0	0	0	1	1	0	0	0	0	0	1	0
644054	0	0	0	0	0	0	0	0	0	0	0	1	0
414224	59	91	47	41	67	33	125	38	31	79	59	164	87
143162	0	0	1	0	0	0	0	0	0	0	1	0	0
5599	268	261	130	156	197	73	218	149	177	225	202	385	246
58504	16	14	10	30	16	5	20	10	11	13	33	53	10
100689073	0	0	0	0	0	0	0	0	0	0	1	0	0
57705	1184	1527	666	861	990	358	564	478	868	1372	1313	2355	591
105378299	4	0	0	1	0	0	0	3	1	5	2	1	3
474354	13	2	6	1	4	1	3	3	1	5	1	6	11
105378298	12	15	15	13	11	5	18	2	5	26	17	50	5
100422895	0	0	0	0	0	0	0	0	0	0	0	0	0
196740	4	4	3	1	1	0	1	0	1	3	30	2	1
100506733	1	0	0	0	0	0	0	0	0	0	0	1	1
170370	1	1	0	0	1	0	2	0	0	0	1	1	3
170371	272	432	162	240	619	209	1395	214	351	349	386	757	971
100506769	0	0	0	0	0	0	0	0	0	0	0	0	0
118461	0	0	0	0	0	0	0	0	0	0	0	0	0
644168	0	0	0	0	0	0	0	0	0	0	0	0	0
2074	248	241	97	149	183	62	143	95	154	213	159	312	157
267004	22	22	9	14	22	6	14	9	18	20	25	29	12
1103	0	0	0	0	0	0	0	0	0	0	0	0	0
6572	0	0	0	0	0	0	0	0	0	0	0	0	0
282966	0	0	0	0	0	0	0	0	0	0	0	0	0
55753	0	0	0	0	1	0	4	0	0	0	0	0	0
8505	220	323	100	178	225	85	149	107	175	180	157	366	168
100652748	28	33	17	23	40	19	45	20	21	29	26	80	48
113218477	65	82	62	53	98	47	167	50	49	100	82	229	122
109617009	0	1	0	0	0	0	0	0	0	0	0	0	0
414189	45	62	51	37	74	33	134	37	34	82	60	179	93
100421577	27	35	18	37	23	14	33	11	32	28	25	64	23
387680	1009	1046	427	796	891	286	760	458	671	779	768	1462	597
56624	10	7	2	3	6	2	18	3	6	7	5	17	15
259230	270	298	133	133	216	51	165	166	175	221	218	289	177
104355295	28	11	11	17	9	3	14	9	7	13	22	22	19
105378302	2	4	1	1	5	3	3	3	4	3	5	6	4
653308	18	11	8	7	9	7	21	8	3	9	8	20	16
29974	0	0	0	0	0	0	0	0	0	0	0	0	0
5592	1	0	0	1	6	1	0	2	1	0	3	0	1
102724719	0	0	0	0	0	0	1	0	0	0	0	0	0
693190	0	0	0	0	0	0	0	0	0	0	0	0	0
23283	500	761	242	315	530	212	446	338	307	520	430	772	451
100506939	0	1	0	0	0	0	0	0	0	0	1	0	0
22943	0	0	0	0	0	1	1	0	0	0	0	0	0
101928687	0	0	0	0	0	0	0	0	0	0	1	0	0
105378305	2	0	6	0	1	2	0	1	6	0	1	0	1
4153	0	0	0	0	0	0	0	0	0	0	0	0	0
105378307	0	0	0	0	0	0	0	0	0	0	0	0	0
105378306	0	0	0	0	0	0	0	0	0	0	0	0	0
105378308	0	0	0	0	0	0	0	0	0	0	0	0	0
105378309	0	0	0	0	0	0	0	0	0	0	0	1	0
105378310	0	0	0	0	0	0	0	0	0	0	0	0	0
65217	0	0	0	0	0	0	0	0	0	0	0	0	1
105378311	0	0	0	0	0	0	0	0	0	0	0	0	0
100302192	0	0	0	0	0	0	0	0	0	0	0	0	0
100463289	0	0	0	0	0	0	0	0	0	0	0	0	0
11130	72	42	23	26	28	9	34	33	31	22	21	49	27
100500834	0	0	0	0	0	0	0	0	0	0	0	0	0
105378313	0	0	0	0	0	0	0	0	0	0	0	0	0
105378314	0	0	0	0	0	0	0	0	0	0	0	0	0
253430	292	324	145	204	224	50	180	216	323	330	269	212	199
55847	49	105	38	41	62	27	93	45	41	69	43	121	74
112268068	0	0	0	0	0	1	0	0	0	0	0	0	0
7321	589	702	548	384	706	110	409	577	529	812	492	451	518
7019	398	485	230	222	383	110	340	212	193	390	248	522	379
105378316	0	0	0	0	0	0	0	0	0	0	0	0	0
80114	3	1	0	1	1	0	2	1	0	1	2	3	1
107984234	0	0	0	0	0	0	0	0	0	0	0	0	0
728640	13	17	9	10	13	5	11	8	8	12	9	24	14
100507008	0	0	0	0	0	0	0	0	0	0	0	0	0
102724768	0	0	0	0	0	0	0	0	0	0	0	0	0
105682749	0	0	0	0	0	0	0	0	0	0	0	0	0
84457	0	0	0	0	0	0	0	0	0	0	0	0	0
220965	0	0	0	0	0	0	0	0	0	0	0	0	0
102724778	0	0	0	0	0	0	0	0	0	0	0	0	0
107984235	0	0	0	0	0	0	0	0	0	0	0	0	0
105378318	0	0	0	0	0	0	0	0	0	0	0	0	0
105378319	0	0	0	0	0	0	0	0	0	0	0	0	0
220963	2	0	0	0	0	0	0	0	0	0	0	0	1
100507027	0	0	0	0	0	0	0	0	0	0	0	0	0
8030	303	363	138	163	287	93	160	138	179	287	184	477	194
283025	0	0	0	0	0	0	0	0	0	0	0	0	0
288	103	82	64	69	104	31	64	45	46	72	33	72	95
107987153	3	1	2	1	3	1	4	1	2	4	3	11	8
107984292	2	0	0	0	0	0	0	0	0	0	0	0	0
105378320	0	4	0	0	0	0	3	1	1	0	0	1	4
983	42	16	16	9	8	5	16	8	6	16	3	16	11
9886	37	45	19	35	27	43	21	33	28	61	46	26	11
107984236	0	1	0	2	0	1	3	0	0	1	0	0	0
100507058	0	0	0	0	0	0	0	0	0	0	0	0	0
105378323	0	0	0	0	0	0	0	0	0	0	0	0	0
219623	0	0	0	0	0	0	0	0	0	0	0	0	0
101928781	0	0	0	0	0	0	0	0	0	0	0	0	0
219621	0	0	0	0	0	0	0	0	0	0	0	0	0
107984237	1	4	0	0	0	0	0	0	1	2	0	2	0
84159	323	297	203	173	196	122	318	184	135	356	179	581	303
219790	73	42	48	34	25	35	111	81	46	45	23	165	108
105378326	1	0	1	1	0	0	1	1	1	0	0	3	6
105378325	0	0	0	0	0	0	0	0	0	0	0	0	0
283045	0	0	0	0	0	1	0	0	0	1	0	0	0
22891	11	6	2	9	11	10	9	5	2	9	8	29	21
105378327	0	0	0	0	0	0	0	0	0	0	0	0	0
84890	157	217	82	143	162	85	165	136	99	239	159	332	197
1959	16	10	6	1	6	4	10	3	4	16	5	13	7
107984012	0	0	0	0	0	0	0	0	0	0	0	0	0
105378328	0	0	0	0	0	0	0	0	0	0	0	0	0
29982	696	1423	636	702	926	243	518	989	1073	740	927	737	588
221037	2988	2407	1366	1678	1748	317	755	990	1605	1559	1878	1997	910
100302150	0	0	0	0	0	0	0	0	0	0	0	0	0
105378330	0	0	0	0	0	0	1	0	0	0	0	0	0
84989	0	4	2	1	1	2	1	1	0	2	0	5	1
221035	201	192	71	115	130	59	135	142	144	129	140	237	197
105378329	0	0	0	0	0	0	0	0	0	0	0	0	1
101929846	2	0	1	0	0	0	0	1	0	0	2	1	0
107984238	0	0	0	0	1	0	0	0	0	0	0	0	0
101928859	0	0	0	0	0	0	0	0	0	0	0	0	0
105378333	0	0	0	0	0	0	0	0	0	0	0	0	0
105378335	0	0	0	0	0	0	0	0	0	0	0	0	0
107984239	0	0	0	0	0	0	0	0	0	0	0	0	0
105378336	0	0	0	0	0	0	0	0	0	0	0	0	0
305	18	23	4	13	17	8	5	10	18	15	12	22	4
101928887	0	0	0	0	0	0	0	0	0	0	0	0	0
102724863	0	0	0	0	0	0	0	0	0	0	0	0	0
105378337	0	0	0	0	0	0	0	0	0	0	0	0	0
101928913	0	0	0	0	0	0	0	0	0	0	0	0	0
105378338	0	0	0	0	0	0	0	0	0	0	0	0	0
105378339	0	0	0	0	0	0	0	0	0	0	0	0	0
29119	0	0	0	0	0	0	0	0	0	0	0	1	0
105378340	0	0	0	0	0	0	0	0	0	0	0	0	0
101928961	0	0	0	0	0	0	0	0	0	0	0	0	0
347731	0	0	0	0	0	0	0	0	0	0	0	0	0
102466814	0	0	0	0	0	0	0	0	0	0	0	0	0
100189279	0	0	0	0	0	0	0	0	0	0	0	0	0
56521	0	2	0	1	1	1	2	0	0	0	1	1	1
23411	455	439	211	257	301	105	236	200	246	383	273	504	317
26091	557	737	342	372	530	176	448	328	383	540	394	876	466
100009667	0	0	0	0	0	0	0	0	0	0	0	0	0
84665	0	0	0	0	0	0	0	0	0	0	0	0	0
107984240	0	0	0	0	0	0	0	0	0	0	0	0	0
220202	0	0	0	0	0	0	0	0	0	0	0	0	0
107984241	0	0	0	0	0	0	0	0	0	0	0	0	0
64081	39	28	17	31	37	13	21	20	25	45	42	62	32
3189	1347	1847	726	948	1308	512	1207	814	925	1377	1167	1967	975
55680	132	180	90	94	144	65	163	86	97	150	114	215	145
1763	29	26	19	10	14	11	34	20	22	26	22	53	23
8034	125	144	71	92	119	79	170	69	108	135	95	287	243
80312	41	22	12	17	22	6	21	11	15	32	17	60	40
55749	526	573	276	328	446	148	419	276	325	516	305	832	539
692211	0	0	0	0	0	0	0	0	0	0	0	1	0
219736	8	36	3	4	5	5	6	7	1	15	5	35	54
79009	393	678	246	287	372	193	541	271	327	411	323	723	549
9188	1264	1258	514	722	936	259	527	554	742	960	771	1347	577
26128	96	130	69	89	99	47	137	60	71	101	104	193	96
105378342	1	2	1	0	0	3	0	0	0	0	0	4	0
5552	13563	23784	9966	11535	13333	4442	13369	20752	17859	12626	16684	12479	19385
9559	473	548	240	363	476	201	367	365	416	448	449	616	255
6832	162	271	107	126	171	90	232	136	106	214	175	359	172
101928994	0	0	0	1	0	0	0	0	0	2	0	2	1
80201	60	94	40	26	47	10	142	11	55	60	42	113	72
3098	1758	2384	799	1359	1708	764	882	1316	1506	2074	1637	2415	730
6865	0	1	0	1	0	0	1	1	1	3	0	1	4
23555	10	34	13	2	14	27	42	22	19	16	13	102	43
105378345	0	0	0	0	0	0	0	0	0	0	1	0	0
50674	0	0	0	0	0	0	0	0	0	0	0	0	0
101929021	0	0	1	0	0	0	0	0	0	0	0	0	0
219738	19	29	7	7	19	21	21	11	5	7	12	30	25
105378346	0	0	0	0	0	0	0	0	0	0	0	0	0
1305	1	14	2	14	7	4	12	7	5	140	30	12	4
105378347	1	13	3	1	5	4	2	2	4	8	17	4	0
107984242	0	0	3	1	2	0	2	0	0	28	7	3	2
102723350	0	0	0	0	0	0	0	0	0	0	0	1	0
55506	30	64	29	18	30	19	49	13	21	25	18	89	45
84883	31	54	36	34	37	30	92	31	25	46	48	91	65
219743	194	375	175	131	288	186	488	180	104	245	195	625	400
56681	1086	1433	611	788	1055	523	1008	834	839	1250	1036	1626	1050
5464	356	593	250	201	423	216	559	365	222	334	287	704	822
64106	0	0	0	0	0	0	0	0	0	1	0	0	0
55222	28	71	20	25	50	40	55	15	26	38	31	64	43
1979	2673	3206	1495	1806	2697	1351	1849	1998	2421	2920	2366	3378	1824
4838	8	7	0	8	6	1	10	1	2	5	3	11	12
27143	10	18	2	13	36	10	18	15	14	11	6	26	23
5551	1330	3346	1100	2574	4092	1716	2738	1510	1686	4966	3372	2853	1837
140766	5	1	0	1	1	2	3	0	4	7	3	4	9
219793	0	0	0	0	0	0	0	2	0	0	1	1	0
8879	764	711	269	390	567	248	433	352	487	601	478	833	406
5092	39	86	19	42	58	58	68	47	39	48	65	102	79
105378349	0	0	0	0	0	0	0	0	0	0	0	0	0
105378350	0	0	0	0	0	0	0	0	0	0	0	0	0
105378351	0	0	0	0	0	0	0	0	0	0	0	0	2
219699	1	7	1	13	7	0	4	3	14	2	1	3	2
728978	0	0	0	0	0	0	0	0	0	0	0	0	0
107987148	0	0	0	0	0	0	0	0	0	0	0	0	0
112268061	0	0	1	0	0	0	1	0	0	0	2	1	0
55315	87	120	54	71	128	41	99	61	73	88	87	163	62
105378353	4	3	1	1	1	7	2	0	1	4	3	7	1
64072	255	406	107	359	433	162	571	167	198	437	348	661	257
105378356	0	0	0	0	0	0	0	0	0	0	0	0	0
102723377	0	0	0	0	0	0	0	0	0	0	0	0	0
105378355	0	0	0	0	0	0	0	0	0	0	0	0	0
414152	283	315	169	330	346	121	282	171	228	274	343	490	218
64115	13033	23273	6082	10306	18772	5824	10313	13528	15349	15041	13487	13212	8923
102465689	0	1	0	2	0	0	2	2	0	3	1	8	4
5660	35027	46504	11637	27785	42107	9660	12038	23394	35977	34309	29514	40348	11589
9469	0	0	0	0	0	0	0	0	0	1	0	1	0
9806	4029	7563	1961	2368	4246	1734	4250	2167	2101	3989	2645	7523	3674
51008	230	266	146	163	241	149	213	154	183	201	151	396	285
119504	1106	1913	736	671	1068	655	1575	898	838	1012	936	1926	2023
54541	471	791	171	166	829	301	362	199	377	485	537	911	614
54788	738	1104	374	608	925	392	709	656	693	815	744	1059	648
10367	684	1063	313	576	649	241	288	510	598	650	649	835	295
90550	205	300	108	167	188	76	183	155	198	158	211	285	188
100616286	0	0	0	0	0	0	0	0	0	0	0	0	0
170392	3	1	0	0	4	0	0	0	0	1	0	0	1
84647	0	0	0	0	0	0	0	0	0	0	0	0	0
5033	271	380	138	197	293	86	201	251	277	272	183	379	192
25961	18	22	18	14	27	10	89	21	14	31	17	102	61
109617000	2	1	0	2	2	0	2	0	0	0	1	4	3
11319	291	373	156	162	252	101	241	142	173	249	225	414	225
317662	174	246	132	130	174	68	236	148	160	186	165	332	269
105378358	0	1	0	0	0	0	0	0	0	0	0	0	0
23234	107	169	69	69	105	63	170	81	129	92	83	205	171
414245	13	18	7	7	17	4	29	13	12	15	9	39	39
51021	367	573	202	259	351	205	368	293	267	318	303	633	477
118491	14	25	9	11	13	3	36	7	8	16	9	44	32
310	1210	1857	595	780	1234	472	728	887	1048	1163	1061	1647	748
118490	30	20	21	12	35	16	47	11	13	27	24	85	51
5532	587	594	318	339	463	200	435	380	370	513	442	819	464
101929145	76	98	53	61	61	34	143	50	31	81	79	208	146
159195	38	84	37	38	45	32	95	28	28	62	39	157	84
58529	0	0	0	0	1	0	0	0	0	1	0	0	0
79933	0	0	1	1	0	0	1	1	0	0	0	5	1
105378360	0	0	0	0	0	0	1	0	0	0	0	1	0
113939925	61	76	49	44	62	33	110	35	39	73	57	163	111
729092	32	52	31	27	44	24	82	25	21	52	38	99	61
729096	22	21	14	12	14	5	23	6	9	14	14	52	39
2749	4	8	8	6	9	5	11	4	2	4	2	21	25
9632	1387	2003	823	1128	1666	690	1664	828	1108	1875	1446	2675	1028
170384	158	204	81	143	162	77	190	113	105	239	142	245	228
107984243	4	8	3	2	4	2	12	0	1	8	5	19	8
118487	102	173	53	78	129	80	184	87	99	100	121	256	247
23053	652	882	459	702	1096	365	1228	450	549	1193	854	1517	651
100507331	92	134	70	114	162	63	214	66	76	191	121	246	121
8509	570	995	382	506	788	402	906	408	480	763	513	1408	700
818	1196	1702	755	879	1374	502	1745	960	1158	1364	1120	1917	1331
5328	12	21	13	10	11	7	11	15	23	15	13	32	1
414236	1	4	1	2	1	1	4	3	3	4	1	5	1
7414	1886	2024	827	1429	1833	776	1038	1318	1799	2511	1660	2080	766
107984244	1	0	0	0	0	0	1	0	0	0	0	0	1
26985	613	875	390	454	645	272	513	416	428	764	627	1054	541
132	177	317	179	113	182	71	159	154	122	152	226	347	247
102723439	2	2	2	0	1	1	4	1	1	1	2	2	5
23522	410	519	177	262	251	112	188	162	221	345	232	574	271
101929165	0	0	0	0	0	0	0	0	0	0	0	0	0
109623471	0	0	0	0	0	0	0	0	0	0	0	0	0
338599	2	1	2	0	0	0	2	0	0	1	1	1	5
51207	7	7	5	4	6	0	7	6	6	8	9	6	9
142891	358	330	271	252	229	86	298	242	321	327	265	494	405
7417	422	664	222	277	444	223	434	326	341	380	369	678	478
118881	21	43	17	25	16	54	63	29	10	40	30	85	47
84858	6	10	4	5	15	8	6	7	10	11	15	12	8
253264	0	0	0	0	0	1	0	0	0	0	0	1	0
100131213	0	3	3	0	8	1	2	6	2	2	3	4	1
101929234	0	0	0	0	0	0	2	0	0	0	0	1	0
107984293	3	3	4	8	10	2	9	3	5	9	12	24	13
83938	22	62	13	26	47	13	23	33	52	27	28	62	22
693191	0	0	0	0	0	0	0	0	0	0	0	0	0
105378367	0	1	0	0	2	0	0	0	0	0	1	0	0
112268057	0	0	0	0	0	0	0	0	1	0	0	0	0
3778	4	5	1	6	5	2	2	1	17	11	0	14	4
101929328	0	0	0	0	0	0	0	0	0	0	0	0	0
101929310	0	0	0	0	0	0	0	0	0	0	0	0	0
101929286	0	0	0	0	0	0	1	0	0	0	0	0	0
105378369	0	0	0	0	0	0	0	0	0	0	0	0	0
105378372	0	0	0	0	0	0	0	0	0	0	0	0	0
9231	38	57	31	48	93	41	157	33	44	111	91	77	87
101929347	0	0	0	0	0	0	0	0	0	0	0	0	0
100128292	0	0	0	0	1	0	0	0	0	0	1	0	0
11128	228	358	148	150	232	107	214	128	160	245	156	459	283
6229	2455	5372	1624	1713	2545	2476	5834	1900	2127	1895	3889	6991	11500
105378373	0	0	0	0	0	0	0	0	0	0	0	0	0
105378374	0	0	0	0	0	0	0	0	0	0	0	0	0
105378375	0	0	0	0	0	0	0	0	0	0	0	0	0
100132987	1	0	0	0	1	0	0	1	0	0	0	0	0
414243	0	0	0	0	0	0	0	0	0	1	0	0	0
107984245	0	0	0	0	0	2	0	0	0	0	0	0	0
105378378	5	0	0	1	3	1	0	0	4	1	4	0	0
107984246	0	3	0	0	1	0	0	0	1	2	1	1	0
105378379	0	0	0	0	0	0	0	0	0	0	0	0	0
283050	3	4	1	3	3	3	4	5	0	1	7	22	6
112268062	1	2	1	1	2	0	3	2	1	1	0	2	1
57178	1693	1107	375	732	1089	264	530	523	813	1057	850	909	354
107984247	199	114	64	87	157	38	72	65	97	147	101	115	45
10105	887	819	441	535	1199	428	753	816	825	805	839	911	512
219654	76	102	30	54	113	44	41	43	59	70	77	129	60
105378383	0	0	0	0	1	0	0	0	0	0	0	0	0
729815	0	0	0	0	0	0	0	0	0	0	1	0	0
143244	261	435	122	178	295	203	238	191	226	235	222	463	255
729238	0	0	0	0	0	0	1	0	0	0	0	0	0
653509	1	0	0	0	0	0	1	0	0	0	0	0	2
105378385	1	0	0	0	1	0	0	1	0	0	0	2	1
101929506	11	8	6	8	6	0	6	8	4	9	7	15	14
650623	25	23	10	12	9	3	27	8	17	27	15	30	61
101060691	71	85	60	78	90	29	124	64	61	79	85	212	104
107984248	12	6	7	11	12	4	9	4	8	10	8	15	11
729262	29	32	15	20	34	11	23	10	15	29	23	34	26
642361	7	9	10	10	15	14	19	10	9	11	15	26	12
283008	49	42	30	43	54	18	33	20	23	44	40	64	38
100288974	0	1	0	0	2	0	0	0	0	0	0	1	1
8512	1	0	0	0	1	0	0	0	0	0	0	1	1
6441	16	2	1	6	5	3	3	5	2	6	12	3	5
219347	11	13	5	8	11	9	10	5	4	4	7	33	14
80195	111	147	86	90	134	75	130	100	108	176	82	203	150
219348	9	16	10	6	11	2	9	1	5	7	3	14	22
311	4706	7407	2227	3383	5621	2021	3887	3455	4587	4939	4351	5637	2622
439990	0	0	0	0	0	0	0	0	0	0	0	0	0
100130698	0	0	1	0	0	0	0	0	0	0	1	0	0
4143	0	0	0	0	0	0	0	0	0	0	0	0	0
143241	0	0	0	0	0	0	0	0	0	0	0	0	0
84332	0	0	0	0	0	0	0	0	0	0	0	1	0
84293	69	97	31	45	60	45	50	41	30	48	55	113	85
81619	2720	3654	1071	1652	2577	1020	2320	1668	2077	2547	1985	3625	2152
101929574	2	4	2	1	9	0	18	2	1	4	1	6	6
387694	4	2	4	5	1	0	5	2	8	6	1	3	9
105378387	0	0	0	0	0	0	0	0	0	0	0	0	0
105378386	0	1	0	0	0	0	1	0	0	0	0	0	0
105378390	0	0	0	0	0	0	0	0	0	0	0	0	0
10718	0	0	0	0	0	0	0	0	0	0	0	0	0
107984294	0	0	0	0	0	0	0	0	0	0	0	0	0
101929590	0	0	0	0	0	0	0	0	0	0	0	0	0
107984187	0	0	0	0	0	0	0	0	0	0	0	0	0
105378392	0	0	0	0	0	0	0	0	0	0	0	0	0
105378394	0	0	0	0	0	0	0	0	0	0	0	0	0
105378393	0	0	0	0	0	0	0	0	0	0	0	0	0
105378396	0	0	0	0	0	0	0	0	0	0	0	0	0
105378397	0	0	0	0	0	0	0	0	0	0	0	0	0
107984181	0	0	0	0	0	0	0	0	0	0	0	0	0
105378398	0	0	0	0	0	0	0	0	0	0	0	0	0
105378399	0	0	0	0	0	0	1	0	0	0	0	0	0
27069	1698	2557	1055	1278	1895	747	1223	1584	1552	1792	1638	2707	1501
642934	0	1	0	0	1	0	3	0	1	2	0	2	0
387695	0	0	0	0	0	0	0	0	0	0	0	0	0
92211	19	60	21	22	29	21	28	13	12	40	28	46	58
340745	0	1	0	0	1	0	0	0	0	1	0	0	0
26103	0	0	0	0	0	0	0	0	0	0	0	0	0
5995	0	0	0	0	0	0	0	0	0	0	0	0	0
170425	0	0	0	0	0	0	0	1	0	0	0	0	0
54462	495	506	236	293	277	138	267	255	268	460	315	558	315
105378400	0	0	0	0	0	0	0	0	0	0	0	0	0
105378401	0	0	0	0	0	0	0	0	0	0	0	0	0
107984249	0	0	0	0	0	0	0	0	0	0	0	0	0
101929624	0	0	0	0	0	0	0	0	0	0	0	0	0
105378402	0	0	0	0	0	0	0	0	0	0	0	0	0
105378403	0	0	0	0	0	0	0	0	0	0	0	0	0
101929646	0	0	0	0	0	0	0	0	0	0	0	0	0
101929662	0	0	0	0	0	0	0	0	0	0	0	0	0
101929684	0	0	0	0	0	0	0	0	0	0	0	0	0
105378404	0	0	0	0	0	0	0	0	0	0	0	0	0
100507470	0	0	0	0	0	0	0	0	0	0	0	0	0
2894	0	0	0	1	1	3	0	1	0	0	0	0	5
442911	0	0	0	0	0	0	0	0	0	0	0	0	0
23063	1276	1507	521	721	917	322	546	634	877	992	869	1212	518
105378408	0	0	0	0	0	0	0	0	1	0	0	0	1
105378407	0	0	0	0	0	0	0	0	0	0	0	0	0
105378406	0	0	0	0	0	0	0	0	0	0	0	0	0
94233	0	0	0	0	0	0	0	0	0	0	0	0	0
105378409	0	0	0	0	0	0	0	0	0	0	0	0	0
11155	3	2	1	2	1	1	2	0	1	0	2	2	1
657	10	17	8	8	10	6	29	10	13	23	12	37	25
79812	5	7	7	1	7	7	9	9	2	10	8	26	14
6623	0	0	0	0	2	0	1	1	3	2	3	0	1
10974	2	1	1	1	0	4	2	0	0	3	1	8	3
119385	17	34	18	13	30	16	42	13	12	29	19	57	30
643161	0	0	0	0	0	0	0	0	0	0	0	1	0
2746	1174	1547	598	764	1075	566	743	797	998	1085	982	1956	702
